category	ensembl_gene_id	param_name	param_val
endolpm	ENSDARG00000069672	maternal_delay	307.468326281154
endolpm	ENSDARG00000069672	maternal_half-life	12.3790415828981
endolpm	ENSDARG00000019496	maternal_delay	317.361248432031
endolpm	ENSDARG00000019496	maternal_half-life	24.223271065491
endolpm	ENSDARG00000056473	maternal_delay	276.428498765003
endolpm	ENSDARG00000056473	maternal_half-life	22.1709096095773
endolpm	ENSDARG00000001873	maternal_delay	286.201151720168
endolpm	ENSDARG00000001873	maternal_half-life	44.8586690856868
endolpm	ENSDARG00000032353	maternal_delay	278.550252081989
endolpm	ENSDARG00000032353	maternal_half-life	35.038999949941
endolpm	ENSDARG00000038308	maternal_delay	304.151012184357
endolpm	ENSDARG00000038308	maternal_half-life	14.16012054634
endolpm	ENSDARG00000100729	maternal_delay	244.415122455301
endolpm	ENSDARG00000100729	maternal_half-life	68.9571623650607
endolpm	ENSDARG00000078492	maternal_delay	279.99999656446
endolpm	ENSDARG00000078492	maternal_half-life	81.7480569893749
endolpm	ENSDARG00000028067	maternal_delay	265.659920427153
endolpm	ENSDARG00000028067	maternal_half-life	70.6152648723324
endolpm	ENSDARG00000015917	maternal_delay	265.703713588999
endolpm	ENSDARG00000015917	maternal_half-life	27.8580717651125
endolpm	ENSDARG00000053840	maternal_delay	311.481621185718
endolpm	ENSDARG00000053840	maternal_half-life	67.523571204183
endolpm	ENSDARG00000011611	maternal_delay	286.942579223537
endolpm	ENSDARG00000011611	maternal_half-life	23.7611665437284
endolpm	ENSDARG00000104693	maternal_delay	243.31270589297
endolpm	ENSDARG00000104693	maternal_half-life	64.3919617966027
endolpm	ENSDARG00000043898	maternal_delay	240
endolpm	ENSDARG00000043898	maternal_half-life	31.6165144980653
endolpm	ENSDARG00000043848	maternal_delay	255.059964541292
endolpm	ENSDARG00000043848	maternal_half-life	26.8248966438388
endolpm	ENSDARG00000068894	maternal_delay	275.634369515036
endolpm	ENSDARG00000068894	maternal_half-life	14.8275852345522
endolpm	ENSDARG00000019498	maternal_delay	309.102263727049
endolpm	ENSDARG00000019498	maternal_half-life	5.82845594861193
endolpm	ENSDARG00000043236	maternal_delay	275.01337881267
endolpm	ENSDARG00000043236	maternal_half-life	20.7435180800679
endolpm	ENSDARG00000076518	maternal_delay	284.079589266407
endolpm	ENSDARG00000076518	maternal_half-life	47.0861581776518
endolpm	ENSDARG00000058504	maternal_delay	283.869697592299
endolpm	ENSDARG00000058504	maternal_half-life	42.6755777197043
endolpm	ENSDARG00000098453	maternal_delay	268.406807968009
endolpm	ENSDARG00000098453	maternal_half-life	44.1294275857857
endolpm	ENSDARG00000101341	maternal_delay	265.678573222247
endolpm	ENSDARG00000101341	maternal_half-life	24.6480414790972
endolpm	ENSDARG00000012506	maternal_delay	317.505350311536
endolpm	ENSDARG00000012506	maternal_half-life	17.5918140267656
endolpm	ENSDARG00000062237	maternal_delay	286.633136741296
endolpm	ENSDARG00000062237	maternal_half-life	7.6349697647881
endolpm	ENSDARG00000003974	maternal_delay	257.138569780794
endolpm	ENSDARG00000003974	maternal_half-life	34.5688083821767
endolpm	ENSDARG00000075536	maternal_delay	269.649483076457
endolpm	ENSDARG00000075536	maternal_half-life	28.906697281191
endolpm	ENSDARG00000045298	maternal_delay	276.211058232398
endolpm	ENSDARG00000045298	maternal_half-life	15.9723787269219
endolpm	ENSDARG00000073787	maternal_delay	299.999998698993
endolpm	ENSDARG00000073787	maternal_half-life	28.6946314543962
endolpm	ENSDARG00000020497	maternal_delay	284.037796270597
endolpm	ENSDARG00000020497	maternal_half-life	35.8092603152906
endolpm	ENSDARG00000057987	maternal_delay	247.239121412776
endolpm	ENSDARG00000057987	maternal_half-life	27.8635673820286
endolpm	ENSDARG00000100585	maternal_delay	302.123317292429
endolpm	ENSDARG00000100585	maternal_half-life	34.0542664834687
endolpm	ENSDARG00000003167	maternal_delay	287.224115431058
endolpm	ENSDARG00000003167	maternal_half-life	26.9434144042282
endolpm	ENSDARG00000061778	maternal_delay	246.195464384877
endolpm	ENSDARG00000061778	maternal_half-life	30.4277930657928
endolpm	ENSDARG00000052842	maternal_delay	296.589329056695
endolpm	ENSDARG00000052842	maternal_half-life	68.6197831979901
endolpm	ENSDARG00000024398	maternal_delay	256.010558011689
endolpm	ENSDARG00000024398	maternal_half-life	27.6292792314652
endolpm	ENSDARG00000052522	maternal_delay	287.022230884888
endolpm	ENSDARG00000052522	maternal_half-life	5.67226968363788
endolpm	ENSDARG00000061201	maternal_delay	304.851659176663
endolpm	ENSDARG00000061201	maternal_half-life	43.8133406564428
endolpm	ENSDARG00000096797	maternal_delay	264.900797723273
endolpm	ENSDARG00000096797	maternal_half-life	14.7082541071694
endolpm	ENSDARG00000103516	maternal_delay	269.999997386183
endolpm	ENSDARG00000103516	maternal_half-life	13.3906772482449
endolpm	ENSDARG00000099060	maternal_delay	273.23897090987
endolpm	ENSDARG00000099060	maternal_half-life	47.1684010909511
endolpm	ENSDARG00000009136	maternal_delay	308.138948965094
endolpm	ENSDARG00000009136	maternal_half-life	26.5872589448772
endolpm	ENSDARG00000020449	maternal_delay	328.794370995749
endolpm	ENSDARG00000020449	maternal_half-life	4.46943888431286
endolpm	ENSDARG00000056831	maternal_delay	281.906744476828
endolpm	ENSDARG00000056831	maternal_half-life	28.6894603174556
endolpm	ENSDARG00000040534	maternal_delay	246.138560583136
endolpm	ENSDARG00000040534	maternal_half-life	24.7029349034232
endolpm	ENSDARG00000056640	maternal_delay	299.999999996257
endolpm	ENSDARG00000056640	maternal_half-life	21.9870244191962
endolpm	ENSDARG00000007409	maternal_delay	264.170692966208
endolpm	ENSDARG00000007409	maternal_half-life	26.3987539652044
endolpm	ENSDARG00000063187	maternal_delay	317.846548656436
endolpm	ENSDARG00000063187	maternal_half-life	6.921008143004
endolpm	ENSDARG00000057719	maternal_delay	240
endolpm	ENSDARG00000057719	maternal_half-life	42.4445456656848
endolpm	ENSDARG00000062418	maternal_delay	259.999999830214
endolpm	ENSDARG00000062418	maternal_half-life	47.4708525605376
endolpm	ENSDARG00000062489	maternal_delay	283.576147934578
endolpm	ENSDARG00000062489	maternal_half-life	20.7500777384027
endolpm	ENSDARG00000039435	maternal_delay	269.999999511029
endolpm	ENSDARG00000039435	maternal_half-life	33.7328492280899
endolpm	ENSDARG00000014994	maternal_delay	265.559840749481
endolpm	ENSDARG00000014994	maternal_half-life	27.0191028064381
endolpm	ENSDARG00000061525	maternal_delay	283.979284161706
endolpm	ENSDARG00000061525	maternal_half-life	19.3640319164448
endolpm	ENSDARG00000013763	maternal_delay	299.403709539007
endolpm	ENSDARG00000013763	maternal_half-life	25.1021884051186
endolpm	ENSDARG00000060500	maternal_delay	279.999999974735
endolpm	ENSDARG00000060500	maternal_half-life	67.1954622278235
endolpm	ENSDARG00000092895	maternal_delay	291.527440313387
endolpm	ENSDARG00000092895	maternal_half-life	27.8331253521816
endolpm	ENSDARG00000025033	maternal_delay	274.747692690056
endolpm	ENSDARG00000025033	maternal_half-life	22.6633811502884
endolpm	ENSDARG00000104149	maternal_delay	298.361488377525
endolpm	ENSDARG00000104149	maternal_half-life	19.8904424545322
endolpm	ENSDARG00000025535	maternal_delay	240
endolpm	ENSDARG00000025535	maternal_half-life	55.39050449938
endolpm	ENSDARG00000038835	maternal_delay	260.833867854128
endolpm	ENSDARG00000038835	maternal_half-life	49.2505871202949
endolpm	ENSDARG00000071345	maternal_delay	291.264558329751
endolpm	ENSDARG00000071345	maternal_half-life	10.7820315647589
endolpm	ENSDARG00000059150	maternal_delay	279.999999566642
endolpm	ENSDARG00000059150	maternal_half-life	60.2047255910182
endolpm	ENSDARG00000020387	maternal_delay	298.493874881544
endolpm	ENSDARG00000020387	maternal_half-life	46.6763938510233
endolpm	ENSDARG00000015823	maternal_delay	286.468398830725
endolpm	ENSDARG00000015823	maternal_half-life	35.6705539357722
endolpm	ENSDARG00000090716	maternal_delay	240
endolpm	ENSDARG00000090716	maternal_half-life	33.5522065877484
endolpm	ENSDARG00000031814	maternal_delay	283.832385543772
endolpm	ENSDARG00000031814	maternal_half-life	22.6595253981815
endolpm	ENSDARG00000068926	maternal_delay	272.584180172484
endolpm	ENSDARG00000068926	maternal_half-life	18.0185398035161
endolpm	ENSDARG00000090764	maternal_delay	307.966958498448
endolpm	ENSDARG00000090764	maternal_half-life	19.9296614640811
endolpm	ENSDARG00000090232	maternal_delay	240
endolpm	ENSDARG00000090232	maternal_half-life	55.0006727215271
endolpm	ENSDARG00000060312	maternal_delay	296.30016952414
endolpm	ENSDARG00000060312	maternal_half-life	15.1757390866658
endolpm	ENSDARG00000073872	maternal_delay	279.999998814836
endolpm	ENSDARG00000073872	maternal_half-life	53.8082909277106
endolpm	ENSDARG00000040553	maternal_delay	284.437711424588
endolpm	ENSDARG00000040553	maternal_half-life	23.7481847537786
endolpm	ENSDARG00000055838	maternal_delay	240
endolpm	ENSDARG00000055838	maternal_half-life	34.9769800243463
endolpm	ENSDARG00000029353	maternal_delay	262.295166646444
endolpm	ENSDARG00000029353	maternal_half-life	62.196633220919
endolpm	ENSDARG00000007959	maternal_delay	262.784303424917
endolpm	ENSDARG00000007959	maternal_half-life	38.1499109205569
endolpm	ENSDARG00000070386	maternal_delay	259.480928522735
endolpm	ENSDARG00000070386	maternal_half-life	26.4107552424785
endolpm	ENSDARG00000016977	maternal_delay	260.000000000002
endolpm	ENSDARG00000016977	maternal_half-life	58.8230406618166
endolpm	ENSDARG00000098802	maternal_delay	293.634724799756
endolpm	ENSDARG00000098802	maternal_half-life	13.8448857369881
endolpm	ENSDARG00000009133	maternal_delay	276.466220503519
endolpm	ENSDARG00000009133	maternal_half-life	39.3025052201256
endolpm	ENSDARG00000014676	maternal_delay	288.462225069832
endolpm	ENSDARG00000014676	maternal_half-life	41.5141339191662
endolpm	ENSDARG00000070688	maternal_delay	265.656107003293
endolpm	ENSDARG00000070688	maternal_half-life	45.5210837279706
endolpm	ENSDARG00000058047	maternal_delay	292.164758233102
endolpm	ENSDARG00000058047	maternal_half-life	40.8062866310259
endolpm	ENSDARG00000037998	maternal_delay	325.738750823813
endolpm	ENSDARG00000037998	maternal_half-life	32.9623519508902
endolpm	ENSDARG00000060937	maternal_delay	270.000000000001
endolpm	ENSDARG00000060937	maternal_half-life	17.8270913737374
endolpm	ENSDARG00000019008	maternal_delay	277.462402431134
endolpm	ENSDARG00000019008	maternal_half-life	44.5115184650054
endolpm	ENSDARG00000015543	maternal_delay	246.792052303958
endolpm	ENSDARG00000015543	maternal_half-life	127.10311350021
endolpm	ENSDARG00000090697	maternal_delay	319.165797546327
endolpm	ENSDARG00000090697	maternal_half-life	31.0721210229999
endolpm	ENSDARG00000099491	maternal_delay	267.289904022082
endolpm	ENSDARG00000099491	maternal_half-life	18.5667501358276
endolpm	ENSDARG00000019834	maternal_delay	257.55358452146
endolpm	ENSDARG00000019834	maternal_half-life	32.6645100121548
endolpm	ENSDARG00000015765	maternal_delay	308.454936296117
endolpm	ENSDARG00000015765	maternal_half-life	28.1586057814591
endolpm	ENSDARG00000060564	maternal_delay	285.667025846091
endolpm	ENSDARG00000060564	maternal_half-life	63.7986913045039
endolpm	ENSDARG00000104845	maternal_delay	240
endolpm	ENSDARG00000104845	maternal_half-life	40.9603764151347
endolpm	ENSDARG00000015059	maternal_delay	251.832848934231
endolpm	ENSDARG00000015059	maternal_half-life	33.3687874083653
endolpm	ENSDARG00000088699	maternal_delay	240
endolpm	ENSDARG00000088699	maternal_half-life	53.2730442417227
endolpm	ENSDARG00000053558	maternal_delay	257.473841436092
endolpm	ENSDARG00000053558	maternal_half-life	17.6042946955263
endolpm	ENSDARG00000021979	maternal_delay	249.999998991784
endolpm	ENSDARG00000021979	maternal_half-life	49.6325452527172
endolpm	ENSDARG00000026829	maternal_delay	304.859599420668
endolpm	ENSDARG00000026829	maternal_half-life	68.6856493025249
endolpm	ENSDARG00000002787	maternal_delay	256.706554289905
endolpm	ENSDARG00000002787	maternal_half-life	35.4495443668396
endolpm	ENSDARG00000006025	maternal_delay	264.021580687392
endolpm	ENSDARG00000006025	maternal_half-life	28.6218998919191
endolpm	ENSDARG00000096829	maternal_delay	303.093223687644
endolpm	ENSDARG00000096829	maternal_half-life	36.9044765824272
endolpm	ENSDARG00000061173	maternal_delay	276.115179106331
endolpm	ENSDARG00000061173	maternal_half-life	33.2625054642126
endolpm	ENSDARG00000105011	maternal_delay	279.856040261183
endolpm	ENSDARG00000105011	maternal_half-life	20.9572143264012
endolpm	ENSDARG00000100057	maternal_delay	282.923975336908
endolpm	ENSDARG00000100057	maternal_half-life	21.2721045014654
endolpm	ENSDARG00000041068	maternal_delay	240
endolpm	ENSDARG00000041068	maternal_half-life	32.8240876225101
endolpm	ENSDARG00000062370	maternal_delay	296.355232817847
endolpm	ENSDARG00000062370	maternal_half-life	25.0189543907767
endolpm	ENSDARG00000033804	maternal_delay	316.377779459288
endolpm	ENSDARG00000033804	maternal_half-life	10.7210386342931
endolpm	ENSDARG00000004866	maternal_delay	249.999998015965
endolpm	ENSDARG00000004866	maternal_half-life	52.0226152409781
endolpm	ENSDARG00000056509	maternal_delay	315.809044622839
endolpm	ENSDARG00000056509	maternal_half-life	4.5407844905136
endolpm	ENSDARG00000053656	maternal_delay	279.999999288937
endolpm	ENSDARG00000053656	maternal_half-life	103.104113133386
endolpm	ENSDARG00000099753	maternal_delay	290
endolpm	ENSDARG00000099753	maternal_half-life	25.3587048272248
endolpm	ENSDARG00000077516	maternal_delay	243.878730388743
endolpm	ENSDARG00000077516	maternal_half-life	22.6879161736807
endolpm	ENSDARG00000098813	maternal_delay	273.361074156501
endolpm	ENSDARG00000098813	maternal_half-life	23.4590253772973
endolpm	ENSDARG00000077664	maternal_delay	269.262289416483
endolpm	ENSDARG00000077664	maternal_half-life	38.6045805924179
endolpm	ENSDARG00000044016	maternal_delay	243.814095122672
endolpm	ENSDARG00000044016	maternal_half-life	31.6068638377356
endolpm	ENSDARG00000074757	maternal_delay	259.999998116446
endolpm	ENSDARG00000074757	maternal_half-life	35.5852263222963
endolpm	ENSDARG00000013542	maternal_delay	291.629325652469
endolpm	ENSDARG00000013542	maternal_half-life	41.3549403705529
endolpm	ENSDARG00000009113	maternal_delay	287.133643110317
endolpm	ENSDARG00000009113	maternal_half-life	10.2926481872071
endolpm	ENSDARG00000062335	maternal_delay	306.659221556021
endolpm	ENSDARG00000062335	maternal_half-life	11.9581829447446
endolpm	ENSDARG00000018871	maternal_delay	249.999999321143
endolpm	ENSDARG00000018871	maternal_half-life	45.7657059454414
endolpm	ENSDARG00000042005	maternal_delay	278.82973584936
endolpm	ENSDARG00000042005	maternal_half-life	21.1820004962181
endolpm	ENSDARG00000032431	maternal_delay	286.741137555263
endolpm	ENSDARG00000032431	maternal_half-life	31.5039466127166
endolpm	ENSDARG00000034957	maternal_delay	249.999999759507
endolpm	ENSDARG00000034957	maternal_half-life	95.2982696687666
endolpm	ENSDARG00000057128	maternal_delay	249.999999677314
endolpm	ENSDARG00000057128	maternal_half-life	31.655715681084
endolpm	ENSDARG00000090237	maternal_delay	249.999999722913
endolpm	ENSDARG00000090237	maternal_half-life	103.822797850493
endolpm	ENSDARG00000043019	maternal_delay	294.082159107956
endolpm	ENSDARG00000043019	maternal_half-life	17.9715161842442
endolpm	ENSDARG00000018047	maternal_delay	263.860160235308
endolpm	ENSDARG00000018047	maternal_half-life	34.0487474718487
endolpm	ENSDARG00000007127	maternal_delay	265.399016447708
endolpm	ENSDARG00000007127	maternal_half-life	30.1694678976174
endolpm	ENSDARG00000024564	maternal_delay	294.707276155157
endolpm	ENSDARG00000024564	maternal_half-life	14.7571020377367
endolpm	ENSDARG00000029905	maternal_delay	249.999997991889
endolpm	ENSDARG00000029905	maternal_half-life	89.6670468518554
endolpm	ENSDARG00000012953	maternal_delay	281.448490459535
endolpm	ENSDARG00000012953	maternal_half-life	24.0007797998481
endolpm	ENSDARG00000069521	maternal_delay	297.763256355473
endolpm	ENSDARG00000069521	maternal_half-life	29.0420339528098
endolpm	ENSDARG00000043339	maternal_delay	243.841461810208
endolpm	ENSDARG00000043339	maternal_half-life	29.5202754235407
endolpm	ENSDARG00000076169	maternal_delay	292.523396813174
endolpm	ENSDARG00000076169	maternal_half-life	38.5171749279981
endolpm	ENSDARG00000032263	maternal_delay	264.168171392994
endolpm	ENSDARG00000032263	maternal_half-life	40.3840905788363
endolpm	ENSDARG00000054530	maternal_delay	300.000000000001
endolpm	ENSDARG00000054530	maternal_half-life	41.6151801342175
endolpm	ENSDARG00000003845	maternal_delay	285.158625099999
endolpm	ENSDARG00000003845	maternal_half-life	43.7841684933705
endolpm	ENSDARG00000044381	maternal_delay	278.472164300911
endolpm	ENSDARG00000044381	maternal_half-life	18.088890215729
endolpm	ENSDARG00000100499	maternal_delay	278.929980297883
endolpm	ENSDARG00000100499	maternal_half-life	20.8816014380278
endolpm	ENSDARG00000069428	maternal_delay	240
endolpm	ENSDARG00000069428	maternal_half-life	30.6071779722964
endolpm	ENSDARG00000007279	maternal_delay	295.413716833688
endolpm	ENSDARG00000007279	maternal_half-life	23.5157981019355
endolpm	ENSDARG00000013279	maternal_delay	240
endolpm	ENSDARG00000013279	maternal_half-life	52.4316593895345
endolpm	ENSDARG00000040401	maternal_delay	294.816054336034
endolpm	ENSDARG00000040401	maternal_half-life	26.340277962532
endolpm	ENSDARG00000071679	maternal_delay	298.508964174477
endolpm	ENSDARG00000071679	maternal_half-life	18.7312681109874
endolpm	ENSDARG00000071413	maternal_delay	277.090338269669
endolpm	ENSDARG00000071413	maternal_half-life	41.4922543438692
endolpm	ENSDARG00000089893	maternal_delay	254.459097019986
endolpm	ENSDARG00000089893	maternal_half-life	41.6797183793765
endolpm	ENSDARG00000000853	maternal_delay	296.944337309397
endolpm	ENSDARG00000000853	maternal_half-life	27.5399167848723
endolpm	ENSDARG00000002909	maternal_delay	287.320045401202
endolpm	ENSDARG00000002909	maternal_half-life	17.9349471051412
endolpm	ENSDARG00000014995	maternal_delay	284.982174638352
endolpm	ENSDARG00000014995	maternal_half-life	14.4181007333945
endolpm	ENSDARG00000040713	maternal_delay	291.405839975447
endolpm	ENSDARG00000040713	maternal_half-life	39.7206366463308
endolpm	ENSDARG00000002536	maternal_delay	248.009937903405
endolpm	ENSDARG00000002536	maternal_half-life	81.4523185121257
endolpm	ENSDARG00000036784	maternal_delay	252.462329036536
endolpm	ENSDARG00000036784	maternal_half-life	45.3218215058916
endolpm	ENSDARG00000011049	maternal_delay	287.330615384115
endolpm	ENSDARG00000011049	maternal_half-life	37.5017729511578
endolpm	ENSDARG00000104508	maternal_delay	263.528709165521
endolpm	ENSDARG00000104508	maternal_half-life	23.2511578415584
endolpm	ENSDARG00000007751	maternal_delay	273.293557035602
endolpm	ENSDARG00000007751	maternal_half-life	32.4146346482699
endolpm	ENSDARG00000009886	maternal_delay	267.498890221393
endolpm	ENSDARG00000009886	maternal_half-life	46.3847874166998
endolpm	ENSDARG00000056515	maternal_delay	283.772364096359
endolpm	ENSDARG00000056515	maternal_half-life	12.4563865790512
endolpm	ENSDARG00000061890	maternal_delay	246.936389869197
endolpm	ENSDARG00000061890	maternal_half-life	40.4236692606176
endolpm	ENSDARG00000015997	maternal_delay	276.424106802342
endolpm	ENSDARG00000015997	maternal_half-life	28.9455582609902
endolpm	ENSDARG00000061174	maternal_delay	240
endolpm	ENSDARG00000061174	maternal_half-life	43.5994760154455
endolpm	ENSDARG00000045308	maternal_delay	250.914855714761
endolpm	ENSDARG00000045308	maternal_half-life	43.0113813125542
endolpm	ENSDARG00000038566	maternal_delay	286.14824237641
endolpm	ENSDARG00000038566	maternal_half-life	20.5695279375244
endolpm	ENSDARG00000007691	maternal_delay	279.999999533702
endolpm	ENSDARG00000007691	maternal_half-life	35.353365009833
endolpm	ENSDARG00000071673	maternal_delay	284.578804675346
endolpm	ENSDARG00000071673	maternal_half-life	18.3379256913674
endolpm	ENSDARG00000076238	maternal_delay	297.602753130346
endolpm	ENSDARG00000076238	maternal_half-life	10.1302644885407
endolpm	ENSDARG00000062846	maternal_delay	286.021638892277
endolpm	ENSDARG00000062846	maternal_half-life	27.7971185701346
endolpm	ENSDARG00000075252	maternal_delay	286.48190433556
endolpm	ENSDARG00000075252	maternal_half-life	52.2865754772458
endolpm	ENSDARG00000015709	maternal_delay	299.999999995657
endolpm	ENSDARG00000015709	maternal_half-life	28.3989089121348
endolpm	ENSDARG00000008395	maternal_delay	240
endolpm	ENSDARG00000008395	maternal_half-life	26.7186406736288
endolpm	ENSDARG00000103271	maternal_delay	287.475739042607
endolpm	ENSDARG00000103271	maternal_half-life	8.3612252008953
endolpm	ENSDARG00000051931	maternal_delay	298.65057226172
endolpm	ENSDARG00000051931	maternal_half-life	9.24997897930042
endolpm	ENSDARG00000020218	maternal_delay	278.473235249559
endolpm	ENSDARG00000020218	maternal_half-life	32.6243275802502
endolpm	ENSDARG00000063003	maternal_delay	273.164124000702
endolpm	ENSDARG00000063003	maternal_half-life	15.4781122254811
endolpm	ENSDARG00000058480	maternal_delay	276.996421747599
endolpm	ENSDARG00000058480	maternal_half-life	23.6356195104692
endolpm	ENSDARG00000045618	maternal_delay	315.53358941914
endolpm	ENSDARG00000045618	maternal_half-life	17.0663190296665
endolpm	ENSDARG00000037261	maternal_delay	284.274787282215
endolpm	ENSDARG00000037261	maternal_half-life	26.820053926055
endolpm	ENSDARG00000042688	maternal_delay	240
endolpm	ENSDARG00000042688	maternal_half-life	42.7048654802513
endolpm	ENSDARG00000030368	maternal_delay	260.993974219192
endolpm	ENSDARG00000030368	maternal_half-life	30.4696574644339
endolpm	ENSDARG00000069116	maternal_delay	274.580316950294
endolpm	ENSDARG00000069116	maternal_half-life	43.7611543141222
endolpm	ENSDARG00000102746	maternal_delay	264.1031880207
endolpm	ENSDARG00000102746	maternal_half-life	38.3464571441582
endolpm	ENSDARG00000017834	maternal_delay	240
endolpm	ENSDARG00000017834	maternal_half-life	22.4135706800965
endolpm	ENSDARG00000074575	maternal_delay	281.220672933583
endolpm	ENSDARG00000074575	maternal_half-life	26.6706337132194
endolpm	ENSDARG00000060559	maternal_delay	299.832894325821
endolpm	ENSDARG00000060559	maternal_half-life	37.2055082102162
endolpm	ENSDARG00000003701	maternal_delay	240
endolpm	ENSDARG00000003701	maternal_half-life	24.0785474055557
endolpm	ENSDARG00000030765	maternal_delay	285.330261187631
endolpm	ENSDARG00000030765	maternal_half-life	83.3940794503023
endolpm	ENSDARG00000015540	maternal_delay	306.675234859922
endolpm	ENSDARG00000015540	maternal_half-life	7.31470241315869
endolpm	ENSDARG00000030108	maternal_delay	277.206385019215
endolpm	ENSDARG00000030108	maternal_half-life	22.6188345066444
endolpm	ENSDARG00000016399	maternal_delay	254.239847435293
endolpm	ENSDARG00000016399	maternal_half-life	28.3976631895647
endolpm	ENSDARG00000110020	maternal_delay	277.59474715589
endolpm	ENSDARG00000110020	maternal_half-life	12.1157040070941
endolpm	ENSDARG00000011934	maternal_delay	288.719610387001
endolpm	ENSDARG00000011934	maternal_half-life	64.4874905591334
endolpm	ENSDARG00000007818	maternal_delay	288.553907316923
endolpm	ENSDARG00000007818	maternal_half-life	8.61999005915371
endolpm	ENSDARG00000045421	maternal_delay	294.244622976623
endolpm	ENSDARG00000045421	maternal_half-life	40.9771033926764
endolpm	ENSDARG00000068305	maternal_delay	260.787620120969
endolpm	ENSDARG00000068305	maternal_half-life	55.6909784210946
endolpm	ENSDARG00000068323	maternal_delay	303.510436618193
endolpm	ENSDARG00000068323	maternal_half-life	22.0167018984324
endolpm	ENSDARG00000014674	maternal_delay	272.436758973648
endolpm	ENSDARG00000014674	maternal_half-life	44.401339825977
endolpm	ENSDARG00000076360	maternal_delay	307.561002588079
endolpm	ENSDARG00000076360	maternal_half-life	21.312835438025
endolpm	ENSDARG00000104401	maternal_delay	240
endolpm	ENSDARG00000104401	maternal_half-life	30.6528988947002
endolpm	ENSDARG00000058734	maternal_delay	303.154720455713
endolpm	ENSDARG00000058734	maternal_half-life	23.5650820783344
endolpm	ENSDARG00000022213	maternal_delay	286.598699055619
endolpm	ENSDARG00000022213	maternal_half-life	37.4631975622813
endolpm	ENSDARG00000039022	maternal_delay	272.615792272996
endolpm	ENSDARG00000039022	maternal_half-life	22.3406979664176
endolpm	ENSDARG00000077544	maternal_delay	279.999999728642
endolpm	ENSDARG00000077544	maternal_half-life	26.3926176762704
endolpm	ENSDARG00000038900	maternal_delay	249.999999386289
endolpm	ENSDARG00000038900	maternal_half-life	270.141998119047
endolpm	ENSDARG00000020929	maternal_delay	296.590960516024
endolpm	ENSDARG00000020929	maternal_half-life	26.188476720467
endolpm	ENSDARG00000095191	maternal_delay	273.661297106195
endolpm	ENSDARG00000095191	maternal_half-life	17.2255599708718
endolpm	ENSDARG00000054746	maternal_delay	287.129698930036
endolpm	ENSDARG00000054746	maternal_half-life	29.0549119127743
endolpm	ENSDARG00000053318	maternal_delay	277.601151882628
endolpm	ENSDARG00000053318	maternal_half-life	41.4328401157186
endolpm	ENSDARG00000115862	maternal_delay	305.342153825997
endolpm	ENSDARG00000115862	maternal_half-life	9.74919899416816
endolpm	ENSDARG00000038720	maternal_delay	259.999999999983
endolpm	ENSDARG00000038720	maternal_half-life	35.3141321144753
endolpm	ENSDARG00000117639	maternal_delay	277.993886791812
endolpm	ENSDARG00000117639	maternal_half-life	24.2936248692939
endolpm	ENSDARG00000103187	maternal_delay	273.252412901927
endolpm	ENSDARG00000103187	maternal_half-life	45.0151752345236
endolpm	ENSDARG00000005643	maternal_delay	286.287876968689
endolpm	ENSDARG00000005643	maternal_half-life	53.4912666799045
endolpm	ENSDARG00000004034	maternal_delay	292.39238262034
endolpm	ENSDARG00000004034	maternal_half-life	49.8161563420653
endolpm	ENSDARG00000037958	maternal_delay	264.476705353982
endolpm	ENSDARG00000037958	maternal_half-life	74.0005509262794
endolpm	ENSDARG00000013839	maternal_delay	240
endolpm	ENSDARG00000013839	maternal_half-life	112.366393176917
endolpm	ENSDARG00000087193	maternal_delay	245.049537565371
endolpm	ENSDARG00000087193	maternal_half-life	38.5921986598086
endolpm	ENSDARG00000104199	maternal_delay	284.445536465917
endolpm	ENSDARG00000104199	maternal_half-life	5.73047300415847
endolpm	ENSDARG00000102195	maternal_delay	269.999999035058
endolpm	ENSDARG00000102195	maternal_half-life	45.8552093744086
endolpm	ENSDARG00000099465	maternal_delay	305.603773715672
endolpm	ENSDARG00000099465	maternal_half-life	12.8481633305131
endolpm	ENSDARG00000011925	maternal_delay	296.658888841778
endolpm	ENSDARG00000011925	maternal_half-life	53.9260608064799
endolpm	ENSDARG00000027689	maternal_delay	266.214514185426
endolpm	ENSDARG00000027689	maternal_half-life	35.7445279550233
endolpm	ENSDARG00000061213	maternal_delay	267.068064881
endolpm	ENSDARG00000061213	maternal_half-life	17.3221436314659
endolpm	ENSDARG00000054362	maternal_delay	289.260743066675
endolpm	ENSDARG00000054362	maternal_half-life	44.7886830998641
endolpm	ENSDARG00000020235	maternal_delay	251.466568141799
endolpm	ENSDARG00000020235	maternal_half-life	35.0600244667637
endolpm	ENSDARG00000018600	maternal_delay	278.26195109839
endolpm	ENSDARG00000018600	maternal_half-life	18.9369978358817
endolpm	ENSDARG00000076742	maternal_delay	260
endolpm	ENSDARG00000076742	maternal_half-life	30.2094992055408
endolpm	ENSDARG00000006283	maternal_delay	306.277037194846
endolpm	ENSDARG00000006283	maternal_half-life	10.8014530084743
endolpm	ENSDARG00000003570	maternal_delay	271.728805990965
endolpm	ENSDARG00000003570	maternal_half-life	38.8277478927215
endolpm	ENSDARG00000045676	maternal_delay	270.39313086209
endolpm	ENSDARG00000045676	maternal_half-life	59.9170437086493
